"ID|""Title""|""Owning_Organization""|""Business_Process_Owner""|""Modified""|""Modified_By""|""Function""|""Site""|""Vendor_contact""|""Data_subject_type""|""Business_Process""|""SCOPE_Number""|""Life_Cycle_Status""|""Retired_Date""|""Description""|""Repository_Type""|""Subtype""|""Vendor_involved""|""SAP_Vendor_Number""|""SAP_Vendor_Name""|""Vendor_qualification""|""Country_collected""|""num_of_Data_Stakeholders_from_US""|""Adverse_Event_Information""|""Biometric_Data""|""Consumer_account_username_and_password""|""Credit_Card_Numbers""|""Criminal_or_judicial_records""|""Data_about_children_under_13""|""Data_about_teens_13_15_years_old""|""Data_about_teens_16_18_years_old""|""Digital_signature_data""|""Electronic_identification_data""|""Family_composition""|""Financial_account_number""|""Genetic_data""|""Government_ID""|""Identification_data""|""Image_sound_recordings""|""Other_health_or_medical_data""|""Personal_characteristics""|""Political_opinions""|""Precise_geolocation_data""|""Profession""|""PHI_as_defined_by_HIPAA""|""Racial_or_ethnic_origin""|""Religious_or_philosophical_beliefs""|""Sex_life""|""Trade_union_membership""|""Data_From_Children""|""ADM""|""RoPA_linked_to_IT_Asset""|""Unregistered_application_info""|""Inventory_Status""|""Inventory_Criteria""|""Inventory_Evidence""|""Lawfulness_Basis_Status""|""Lawfulness_Basis_Criteria""|""Lawfulness_Basis_Evidence""|""Notice_Status""|""Notice_Criteria""|""Notice_Evidence""|""Minimization_Status""|""Minimization_Criteria""|""Minimization_Evidence""|""Data_retention_Status""|""Data_Retention_Criteria""|""Data_Retention_Evidence""|""Reasonable_InfoSec_Status""|""Reasonable_InfoSec_Criteria""|""Reasonable_InfoSec_Evidence""|""Data_Subject_Rights_Status""|""Data_Subject_Rights_Criteria""|""Data_Subject_Rights_Evidence""|""Vendors_Status""|""Vendors_Criteria""|""Vendors_Evidence""|""custom_field_1""|""custom_field_2""|""custom_field_3""|""custom_field_4""|""custom_field_5""|""custom_field_6""|""custom_field_7""|""custom_field_8""|""custom_field_9""|""custom_field_10""|""Last_review_date""|""Last_reviewed_reviewer""|""XLS_Template_ID""|""Remediation_GUV_Number""|""California_relevancy""|""Item_Type""|""Path""|""Created""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"557|""MetLife (Life Insurance)""|""GBS MY P&G SERVICES""|""Alagha"," Laurie""|""2019-09-16 09:39:04""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Benefits and Pension Administration""|""E005""|""Leverage/Optimize""|""""|""MetLife administers US Life Insurance plans.  P&G sends eligibility data.  MetLife holds claims data.""|""Digital""|""Support Service""|""1""|""20556463""|""MetLife""|""Data Controller""|""UNITED STATES""|"">= 20",000 < 1,0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""1""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 LaurieAlagha 0003""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:23:54""",,,,,,,,,,,,,,,,,,,,,,,,,
"558|""Banco Popular""|""GBS MY P&G SERVICES""|""Alagha"," Laurie""|""2019-09-23 14:45:27""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""""|""E005""|""Leverage/Optimize""|""""|""Banco Popular is the trustee and paying agent for Puerto Rico retirement plans""|""Digital""|""Support Service""|""1""|""20560348""|""Banco Popular""|""Data Controller""|""PUERTO RICO""|"">= 1",000 - < 20,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 LaurieAlagha 0004""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:23:56""",,,,,,,,,,,,,,,,,,,,,,,,,,
"559|""Northern Trust (Payments related to PST or 401K savings plans)""|""GBS MY P&G SERVICES""|""Alagha"," Laurie""|""2019-09-23 14:45:30""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""""|""E005""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""15304861""|""Northern Trust""|""Data Controller""|""UNITED STATES""|"">= 20",000 < 1,0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 LaurieAlagha 0005""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:25:54""",,,,,,,,,,,,,,,,,,,,,,,,,
"560|""Empower - historical records related to PST and 401K Savings Plan""|""GBS MY P&G SERVICES""|""Alagha"," Laurie""|""2019-09-23 14:45:32""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""""|""E005""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""20191762""|""Empower""|""Data Controller""|""UNITED STATES""|"">= 20",000 < 1,0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 LaurieAlagha 0006""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:27:32""",,,,,,,,,,,,,,,,,,,,,,,,,
"561|""HMSA - Hawaii Health Insurance""|""GBS MY P&G SERVICES""|""Alagha"," Laurie""|""2019-09-16 09:36:29""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Benefits and Pension Administration""|""E005""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""15065922""|""HMSA""|""Data Controller""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""1""|""0""|""0""|""1""|""0""|""0""|""1""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 LaurieAlagha 0007""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:27:34""",,,,,,,,,,,,,,,,,,,,,,,,,,,
"562|""Milennium Trust - Rollover services for uncashed checks for PST and 401K""|""GBS MY P&G SERVICES""|""Alagha"," Laurie""|""2019-09-23 14:45:36""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""""|""E005""|""Leverage/Optimize""|""""|""This organization hunts down people we can't find and holds their payments in escrow""|""Digital""|""Support Service""|""1""|""""|""Milennium Trust""|""Data Processor""|""UNITED STATES""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 LaurieAlagha 0008""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:27:37""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"563|""Risk Compliance Performance - they help us find missing participants""|""GBS MY P&G SERVICES""|""Alagha"," Laurie""|""2019-09-23 14:45:38""|""Lutz"," Amanda""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""""|""E005""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""15301503""|""Risk Compliance Performance""|""Data Processor""|""UNITED STATES""|"">= 1",000 - < 20,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 LaurieAlagha 0009""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:27:38""",,,,,,,,,,,,,,,,,,,,,,,,,,
"564|""SSDC - medicare and Soc. Security -related inquiries and reports""|""GBS MY P&G SERVICES""|""Alagha"," Laurie""|""2019-09-16 09:36:29""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Payroll""|""E100""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""15035162""|""SSDC""|""Data Processor""|""UNITED STATES""|"">= 20",000 < 1,0,"000""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""1""|""0""|""0""|""1""|""0""|""0""|""1""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 LaurieAlagha 0010""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:27:40""",,,,,,,,,,,,,,,,,,,,,,,,,
"565|""Triple S - Puerto Rico Health Insurance""|""GBS MY P&G SERVICES""|""Alagha"," Laurie""|""2019-09-16 09:36:29""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Benefits and Pension Administration""|""E005""|""Leverage/Optimize""|""""|""""|""Digital""|""Support Service""|""1""|""10016459""|""Triple S""|""Data Controller""|""PUERTO RICO""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""1""|""0""|""0""|""0""|""0""|""0""|""1""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 LaurieAlagha 0011""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:29:28""",,,,,,,,,,,,,,,,,,,,,,,,,,,
"566|""Perks At Work""|""GBS MY P&G SERVICES""|""Alagha"," Laurie""|""2019-09-16 09:46:39""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""""|""Employee""|""Benefits and Pension Administration""|""E005""|""Leverage/Optimize""|""""|""We send name and email to this supplier weekly so that they can verify eligibility for discounts""|""Digital""|""Support Service""|""1""|""""|""NextJump""|""Data Controller""|""UNITED STATES""|"">= 20",000 < 1,0,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 LaurieAlagha 0012""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:29:29""",,,,,,,,,,,,,,,,,,,,,,,,,
"567|""Brand - BBIC Spacecraft""|""CFBrand""|""Konieczny"," Ales""|""2019-09-16 09:46:39""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""Vaibhav.Gupta@mindtree.com""|""Employee""|""Learning & Development""|""E470""|""Leverage/Optimize""|""""|""For BBIC SpaceCraft", there are two unit of personal data (PII) that are stored on the app: Full name, and P&G email credentials. To be clear," this is the data that we send to our vendor (Mindtree) from our HR lists (of employees in the brand function).""|""Digital""|""Application""|""1""|""15318943""|""Mindtree""|""Data Processor""|""UNITED STATES""|"">= 1",000 - < 20,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""BBIC Spacecraft""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 Functions 0001""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:29:31""",,,,,,,,,,,,,,,,,,,,,,,
"568|""Band 4 Brand College - Zenger Folkman""|""CFBrand""|""Konieczny"," Ales""|""2019-09-16 09:46:39""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""atempleman@zfco.com""|""Employee""|""Learning & Development""|""E470""|""Leverage/Optimize""|""""|""assessment tool-attendees complete the assessment so they collect & keep their data""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""15324980""|""Zenger-Folkman""|""Data Controller""|""UNITED STATES""|"">= 1",000 - < 20,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 Functions 0002""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:29:36""",,,,,,,,,,,,,,,,,,,,,,,
"569|""Brand - Signal name badges""|""CFBrand""|""Konieczny"," Ales""|""2019-09-16 09:46:39""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""accounting@vivabellaevents.com""|""Employee""|""Learning & Development""|""E470""|""Leverage/Optimize""|""""|""Attendee names are printed on badges for event by vendor""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""15155508""|""Viva Bella""|""Data Processor""|""UNITED STATES""|"">= 1",000 - < 20,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 Functions 0003""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:29:37""",,,,,,,,,,,,,,,,,,,,,,,
"570|""Jack Meyers Learning Exchange""|""CFBrand""|""Konieczny"," Ales""|""2019-09-16 09:46:39""|""Hayden"," Barbara""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""Maryann@mediavillage.com""|""Employee""|""Learning & Development""|""E470""|""Leverage/Optimize""|""""|""Brand Mastery Society inductees (roughly 35 people in Brand globally)  JMKE collects data about participating individuals and their learning preferences related to brand building and tailor capability content based on the individual needs""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""15332606""|""MyersBizNet Inc""|""Data Processor""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 Functions 0004""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:30:32""",,,,,,,,,,,,,,,,,,,,,,,,
"571|""IT - ITIL/Skillsoft""|""CF IT""|""Eichenberger"," Mary""|""2019-09-19 11:48:36""|""Eichenberger"," Mary""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""Julie.Meloy@skillsoft.com""|""Employee""|""Learning & Development""|""E470""|""Leverage/Optimize""|""""|""External training via Skillsoft portal"," which can track the employee email""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""20558303""|""Paid through Corbus - Skillsoft""|""Data Controller""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 Functions 0005""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:30:34""",,,,,,,,,,,,,,,,,,,,,,,
"572|""HR Capability - HR as Coach""|""CF HR""|""Deaton"," Tammy""|""2019-09-26 13:39:23""|""Deaton"," Tammy""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""Susan Fiscus:  susan.fiscus@right.com""|""Employee""|""Learning & Development""|""E470""|""Leverage/Optimize""|""""|""Right Management is the vendor who owns the content and delivers both virtual and F2F elements of the training. They are provided PII (names", email addresses).  Right Management emails participants a link to complete assessments and where relevant they send a link to a virtual webex session.  After the training," they also send notifications from Mind Marker app for reminders/learning retention questions.""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""20593957""|""Right Management Inc.""|""Data Processor""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Work in Progress""|""""|""""|""Work in Progress""|""""|""""|""Work in Progress""|""""|""""|""Work in Progress""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 Functions 0007""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:32:32""",,,,,,,,,,,,,,,,,,,,,,
"573|""From Stressed to Best Certification""|""HR - Talent""|""TAMERIUS"," Leaann""|""2019-09-17 14:16:41""|""TAMERIUS"," Leaann""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""David Prudhomme [david@mederiwellness.com]""|""Employee""|""Learning & Development""|""E470""|""Leverage/Optimize""|""""|""For our Type Practitioners who wish to be certified in FSTB", PII is shared with Mederi Wellness (name, email, address, country," personality type) in order for the correct books to be ordered and sent to them for the certification class""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""15303958""|""Mederi Wellness""|""Data Controller""|""UNITED STATES""|"">= 1",000 - < 20,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 Functions 0008""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:32:33""",,,,,,,,,,,,,,,,,,
"574|""Personality Type (TypeCoach)""|""HR - Talent""|""TAMERIUS"," Leaann""|""2019-09-17 14:17:46""|""TAMERIUS"," Leaann""|""*Intentionally left blank""|""*INTENTIONALLY LEFT BLANK;#269""|""Carly Toomey (carly@type-coach.com)""|""Employee""|""Learning & Development""|""E470""|""Leverage/Optimize""|""""|""PII is input by individuals into the TypeCoach platform by the individual to register in the system", as well as to include in reports for cross-charging, team profiles (employees can self-select out of showing on team charts but the vendor does have the PII for charging, reporting," etc).""|""Digital""|""Application""|""1""|""0""|""Type Coach""|""Data Controller""|""UNITED STATES""|"">= 1",000 - < 20,"000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""lutz 2019-08-20 Functions 0009""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:32:36""",,,,,,,,,,,,,,,,,,,,,,
"575|""PS - Component Training/ Cincinnati State""|""CF PS""|""Baum"," Jeanne""|""2019-09-20 17:38:01""|""Baum"," Jeanne""|""PS""|""*INTENTIONALLY LEFT BLANK;#269""|""james.bax@cincinnatistate.edu""|""Employee""|""Learning & Development""|""E470""|""Leverage/Optimize""|""""|""Cincinnati State runs component training", facilitates pre-work," etc.""|""Digital""|""Data files (xls", csv, pdf," accdb)""|""1""|""15063810""|""Cincinnati State Technical & Community College""|""Data Controller""|""UNITED STATES""|""< 1","000""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""1""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""0""|""""|""""|""In line with SCOPE""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""Not started""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""""|""2019-09-19 00:00:00""|""Baum"," Jeanne""|""lutz 2019-08-20 Functions 0010""|""""|""1""|""Item""|""sites/CCPATeam/Lists/LIST  Processing Activity""|""2019-08-20 22:32:45""",,,,,,,,,,,,,,,,,,,,,
